entity_id,designacao,siglas,sioe_code,nif,categoria_id,ministerio,tutela,website,morada,distrito,estado,criado_em,alterado_em,notas
cauc-colegio-das-artes-da-universidade-de-coimbra,Colégio das Artes da Universidade de Coimbra,CAUC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
ccisp-conselho-coordenador-dos-institutos-superiores-politec,Conselho Coordenador dos Institutos Superiores Politécnicos,CCISP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cne-conselho-nacional-de-educacao,Conselho Nacional de Educação,CNE,,,academias_cientificas,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
crup-conselho-de-reitores-das-universidades-portuguesas,Conselho de Reitores das Universidades Portuguesas,CRUP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
ane-ef-erasmus-juventude-em-acao,Erasmus + Juventude em Ação,ANE+EF,,,academias_cientificas,"Ministério da Educação, Ciência e Inovação e Ministério do Trabalho, Solidariedade e Segurança Social",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
enspunl-escola-nacional-de-saude-publica-da-universidade-nov,Escola Nacional de Saúde Pública da Universidade Nova de Lisboa,ENSPUNL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
en-escola-naval,Escola Naval,EN,,,academias_cientificas,Ministério da Defesa Nacional,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esa-escola-superior-agraria,Escola Superior Agrária,ESA,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esab-escola-superior-agraria-de-beja,Escola Superior Agrária de Beja,ESAB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esab-escola-superior-agraria-de-braganca,Escola Superior Agrária de Bragança,ESAB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esacb-escola-superior-agraria-de-castelo-branco,Escola Superior Agrária de Castelo Branco,ESACB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esac-escola-superior-agraria-de-coimbra,Escola Superior Agrária de Coimbra,ESAC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esae-escola-superior-agraria-de-elvas,Escola Superior Agrária de Elvas,ESAE,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esas-escola-superior-agraria-de-santarem,Escola Superior Agrária de Santarém,ESAS,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esav-escola-superior-agraria-de-viseu,Escola Superior Agrária de Viseu,ESAV,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esnih-escola-superior-nautica-infante-d-henrique,Escola Superior Náutica Infante D. Henrique,ESNIH,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esaacb-escola-superior-de-artes-aplicadas-de-castelo-branco,Escola Superior de Artes Aplicadas de Castelo Branco,ESAACB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esadcr-escola-superior-de-artes-e-design-das-caldas-da-rainh,Escola Superior de Artes e Design das Caldas da Rainha,ESADCR,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
ipvc-escola-superior-de-ciencias-empresariais,Escola Superior de Ciências Empresariais,IPVC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esces-escola-superior-de-ciencias-empresariais-de-setubal,Escola Superior de Ciências Empresariais de Setúbal,ESCES,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
escsl-escola-superior-de-comunicacao-social-de-lisboa,Escola Superior de Comunicação Social de Lisboa,ESCSL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esdl-escola-superior-de-danca-de-lisboa,Escola Superior de Dança de Lisboa,ESDL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esdipca-escola-superior-de-design-do-instituto-politecnico-d,Escola Superior de Design do Instituto Politécnico do Cávado e do Ave,ESDIPCA,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esdgtpan-escola-superior-de-design-gestao-e-tecnologia-de-pr,"Escola Superior de Design, Gestão e Tecnologia de Produção Aveiro Norte",ESDGTPAN,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esdlm-escola-superior-de-desporto-e-lazer-de-melgaco,Escola Superior de Desporto e Lazer de Melgaço,ESDLM,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eseb-escola-superior-de-educacao-de-beja,Escola Superior de Educação de Beja,ESEB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eseb-escola-superior-de-educacao-de-braganca,Escola Superior de Educação de Bragança,ESEB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esecb-escola-superior-de-educacao-de-castelo-branco,Escola Superior de Educação de Castelo Branco,ESECB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esec-escola-superior-de-educacao-de-coimbra,Escola Superior de Educação de Coimbra,ESEC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eselx-escola-superior-de-educacao-de-lisboa,Escola Superior de Educação de Lisboa,ESELX,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eses-escola-superior-de-educacao-de-santarem,Escola Superior de Educação de Santarém,ESES,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eses-escola-superior-de-educacao-de-setubal,Escola Superior de Educação de Setúbal,ESES,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esevc-escola-superior-de-educacao-de-viana-do-castelo,Escola Superior de Educação de Viana do Castelo,ESEVC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esev-escola-superior-de-educacao-de-viseu,Escola Superior de Educação de Viseu,ESEV,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esep-escola-superior-de-educacao-do-porto,Escola Superior de Educação do Porto,ESEP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esecsl-escola-superior-de-educacao-e-ciencias-sociais-de-lei,Escola Superior de Educação e Ciências Sociais de Leiria,ESECSL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esecsipp-escola-superior-de-educacao-e-ciencias-sociais-do-i,Escola Superior de Educação e Ciências Sociais do Instituto Politécnico de Portalegre,ESECSIPP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esecual-escola-superior-de-educacao-e-comunicacao-da-univers,Escola Superior de Educação e Comunicação da Universidade do Algarve,ESECUAL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esecdg-escola-superior-de-educacao-comunicacao-e-desporto-da,"Escola Superior de Educação, Comunicação e Desporto da Guarda",ESECDG,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eseum-escola-superior-de-enfermagem-da-universidade-do-minho,Escola Superior de Enfermagem da Universidade do Minho,ESEUM,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esec-escola-superior-de-enfermagem-de-coimbra,Escola Superior de Enfermagem de Coimbra,ESEC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esel-escola-superior-de-enfermagem-de-lisboa,Escola Superior de Enfermagem de Lisboa,ESEL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esesjd-escola-superior-de-enfermagem-de-sao-joao-de-deus,Escola Superior de Enfermagem de São João de Deus,ESESJD,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esevr-escola-superior-de-enfermagem-de-vila-real,Escola Superior de Enfermagem de Vila Real,ESEVR,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esep-escola-superior-de-enfermagem-do-porto,Escola Superior de Enfermagem do Porto,ESEP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esghtual-escola-superior-de-gestao-hotelaria-e-turismo-da-un,Escola Superior de Gestão Hotelaria e Turismo da Universidade do Algarve,ESGHTUAL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esgb-escola-superior-de-gestao-de-barcelos,Escola Superior de Gestão de Barcelos,ESGB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esgin-escola-superior-de-gestao-de-idanha-a-nova,Escola Superior de Gestão de Idanha-a-Nova,ESGIN,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esgt-escola-superior-de-gestao-de-tomar,Escola Superior de Gestão de Tomar,ESGT,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esgts-escola-superior-de-gestao-e-tecnologia-de-santarem,Escola Superior de Gestão e Tecnologia de Santarém,ESGTS,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eshte-escola-superior-de-hotelaria-e-turismo-do-estoril,Escola Superior de Hotelaria e Turismo do Estoril,ESHTE,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
eshtp-escola-superior-de-hotelaria-e-turismo-do-porto,Escola Superior de Hotelaria e Turismo do Porto,ESHTP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esmadp-escola-superior-de-media-artes-e-design-do-porto,Escola Superior de Media Artes e Design do Porto,ESMADP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esml-escola-superior-de-musica-de-lisboa,Escola Superior de Música de Lisboa,ESML,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esmae-escola-superior-de-musica-e-artes-do-espectaculo,Escola Superior de Música e Artes do Espectáculo,ESMAE,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essld-escola-superior-de-saude-dr-lopes-dias-ip-de-castelo-b,Escola Superior de Saúde Dr. Lopes Dias (IP de Castelo Branco),ESSLD,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essg-escola-superior-de-saude-da-guarda,Escola Superior de Saúde da Guarda,ESSG,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essuma-escola-superior-de-saude-da-universidade-da-madeira,Escola Superior de Saúde da Universidade da Madeira,ESSUMA,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essual-escola-superior-de-saude-da-universidade-do-algarve,Escola Superior de Saúde da Universidade do Algarve,ESSUAL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essa-escola-superior-de-saude-de-aveiro,Escola Superior de Saúde de Aveiro,ESSA,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essb-escola-superior-de-saude-de-beja,Escola Superior de Saúde de Beja,ESSB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essb-escola-superior-de-saude-de-braganca,Escola Superior de Saúde de Bragança,ESSB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esslei-escola-superior-de-saude-de-leiria,Escola Superior de Saúde de Leiria,ESSLEI,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esss-escola-superior-de-saude-de-setubal,Escola Superior de Saúde de Setúbal,ESSS,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essvc-escola-superior-de-saude-de-viana-do-castelo,Escola Superior de Saúde de Viana do Castelo,ESSVC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essv-escola-superior-de-saude-de-viseu,Escola Superior de Saúde de Viseu,ESSV,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essipp-escola-superior-de-saude-do-instituto-politecnico-de-,Escola Superior de Saúde do Instituto Politécnico de Portalegre,ESSIPP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
essipp-escola-superior-de-saude-do-instituto-politecnico-do-,Escola Superior de Saúde do Instituto Politécnico do Porto,ESSIPP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estcl-escola-superior-de-teatro-e-cinema-de-lisboa,Escola Superior de Teatro e Cinema de Lisboa,ESTCL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estsc-escola-superior-de-tecnologia-da-saude-de-coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,ESTSC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estcl-escola-superior-de-tecnologia-da-saude-de-lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,ESTCL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
esta-escola-superior-de-tecnologia-de-abrantes,Escola Superior de Tecnologia de Abrantes,ESTA,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estb-escola-superior-de-tecnologia-de-barcelos,Escola Superior de Tecnologia de Barcelos,ESTB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estcb-escola-superior-de-tecnologia-de-castelo-branco,Escola Superior de Tecnologia de Castelo Branco,ESTCB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
ests-escola-superior-de-tecnologia-de-setubal,Escola Superior de Tecnologia de Setúbal,ESTS,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estt-escola-superior-de-tecnologia-de-tomar,Escola Superior de Tecnologia de Tomar,ESTT,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estb-escola-superior-de-tecnologia-do-barreiro,Escola Superior de Tecnologia do Barreiro,ESTB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgg-escola-superior-de-tecnologia-e-gestao-da-guarda,Escola Superior de Tecnologia e Gestão da Guarda,ESTGG,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgl-escola-superior-de-tecnologia-e-gestao-de-lamego,Escola Superior de Tecnologia e Gestão de Lamego,ESTGL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgl-escola-superior-de-tecnologia-e-gestao-de-leiria,Escola Superior de Tecnologia e Gestão de Leiria,ESTGL,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgoh-escola-superior-de-tecnologia-e-gestao-de-oliveira-do,Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,ESTGOH,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgvc-escola-superior-de-tecnologia-e-gestao-de-viana-do-ca,Escola Superior de Tecnologia e Gestão de Viana do Castelo,ESTGVC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgvc-escola-superior-de-tecnologia-e-gestao-de-viseu,Escola Superior de Tecnologia e Gestão de Viseu,ESTGVC,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgipp-escola-superior-de-tecnologia-e-gestao-do-instituto-,Escola Superior de Tecnologia e Gestão do Instituto Politécnico do Porto,ESTGIPP,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgb-escola-superior-de-tecnologia-e-de-gestao-de-beja,Escola Superior de Tecnologia e de Gestão de Beja,ESTGB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estgb-escola-superior-de-tecnologia-e-de-gestao-de-braganca,Escola Superior de Tecnologia e de Gestão de Bragança,ESTGB,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
estguma-escola-superior-de-tecnologias-e-gestao-da-universid,Escola Superior de Tecnologias e Gestão da Universidade da Madeira,ESTGUMA,,,academias_cientificas,"Ministério Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
